date,primary_type,arrest,domestic,district,year,latitude,longitude
2023-04-07 03:04:00 UTC,CRIMINAL DAMAGE,false,false,4,2023,41.731112566,-87.552662571
2022-10-09 15:45:00 UTC,BATTERY,false,false,19,2022,41.940058928,-87.643719987
2023-05-12 21:03:00 UTC,OTHER OFFENSE,false,false,6,2023,41.751328486,-87.601228243
2023-06-30 13:30:00 UTC,THEFT,false,false,6,2023,41.739669366,-87.604907509
2022-03-31 20:20:00 UTC,BATTERY,false,true,1,2022,41.858643312,-87.6239505
2023-12-02 17:01:00 UTC,BATTERY,false,true,10,2023,41.853418351,-87.723862269
2025-01-10 16:25:00 UTC,DECEPTIVE PRACTICE,false,false,19,2025,41.927739992,-87.651970357
2020-02-18 12:01:00 UTC,THEFT,false,false,8,2020,41.766505081,-87.683949664
2022-08-19 14:00:00 UTC,THEFT,false,false,11,2022,41.883583662,-87.715731653
2023-09-29 19:26:00 UTC,THEFT,false,false,18,2023,41.909289945,-87.647258453
2023-08-15 00:38:00 UTC,BATTERY,false,true,15,2023,41.899347771,-87.770416965
2025-09-18 18:25:00 UTC,CRIMINAL DAMAGE,false,false,5,2025,41.680864656,-87.625203609
2023-07-23 16:00:00 UTC,THEFT,false,false,12,2023,41.861517395,-87.662453482
2022-08-19 14:00:00 UTC,CRIMINAL DAMAGE,false,false,24,2022,42.009107638,-87.666806815
2024-11-03 11:13:00 UTC,ROBBERY,true,false,12,2024,41.891520472,-87.647624933
2022-12-28 20:10:00 UTC,THEFT,false,false,24,2022,41.993875601,-87.66038471
2025-07-06 09:00:00 UTC,DECEPTIVE PRACTICE,false,false,8,2025,41.767527973,-87.68576485
2025-11-21 21:00:00 UTC,CRIMINAL DAMAGE,false,false,3,2025,41.764547794,-87.563037571
2023-06-01 01:37:00 UTC,BATTERY,false,true,7,2023,41.791798241,-87.654812781
2023-11-28 13:45:00 UTC,ASSAULT,false,false,11,2023,41.873907046,-87.725430093
2020-07-06 20:00:00 UTC,THEFT,false,false,4,2020,41.754254031,-87.58337625
2025-03-09 09:32:00 UTC,THEFT,false,false,8,2025,41.754592961,-87.741528537
2020-03-14 03:36:00 UTC,BATTERY,true,true,6,2020,41.754249832,-87.604039009
2022-04-21 11:00:00 UTC,DECEPTIVE PRACTICE,false,false,14,2022,41.911213592,-87.693348642
2021-11-25 12:00:00 UTC,MOTOR VEHICLE THEFT,false,false,7,2021,41.7715691,-87.664003785
2024-03-13 10:00:00 UTC,ASSAULT,true,true,3,2024,41.763075995,-87.559642688
2023-11-29 07:00:00 UTC,CRIMINAL DAMAGE,false,false,2,2023,41.815691656,-87.619769479
2023-08-14 06:20:00 UTC,BATTERY,false,true,8,2023,41.791228989,-87.702269949
2024-06-21 11:55:00 UTC,BATTERY,true,false,16,2024,41.972040781,-87.763437561
2021-07-29 17:00:00 UTC,OFFENSE INVOLVING CHILDREN,false,true,22,2021,41.70789916,-87.650154705
2023-12-21 10:30:00 UTC,DECEPTIVE PRACTICE,false,false,12,2023,41.853997141,-87.677005241
2023-03-16 15:00:00 UTC,ASSAULT,false,false,6,2023,41.757423116,-87.632847291
2024-10-17 00:29:00 UTC,CRIMINAL DAMAGE,true,false,15,2024,41.880186421,-87.768532463
2025-10-26 13:00:00 UTC,DECEPTIVE PRACTICE,false,false,19,2025,41.953232321,-87.654507591
2024-02-29 17:00:00 UTC,MOTOR VEHICLE THEFT,false,false,12,2024,41.901567839,-87.696846469
2022-12-19 23:30:00 UTC,THEFT,false,false,9,2022,41.808028819,-87.684414463
2021-01-27 18:53:00 UTC,BATTERY,false,false,8,2021,41.807009652,-87.71865374
2021-04-23 01:07:00 UTC,OTHER OFFENSE,false,false,6,2021,41.739879539,-87.601274026
2025-04-23 16:58:00 UTC,OTHER OFFENSE,false,true,3,2025,41.773349717,-87.584774209
2020-11-09 12:33:00 UTC,ASSAULT,false,false,24,2020,42.019826538,-87.668247896
2022-12-20 07:39:00 UTC,ASSAULT,false,true,22,2022,41.690959037,-87.687276621
2021-01-01 12:00:00 UTC,DECEPTIVE PRACTICE,false,false,7,2021,41.789418937,-87.67174966
2020-05-02 12:00:00 UTC,BATTERY,false,true,3,2020,41.773351315,-87.584598223
2020-09-28 18:15:00 UTC,BATTERY,false,true,16,2020,41.947755618,-87.76255847
2024-01-17 19:30:00 UTC,CRIMINAL DAMAGE,false,false,18,2024,41.906857592,-87.649396829
2025-05-10 16:00:00 UTC,DECEPTIVE PRACTICE,false,false,8,2025,41.805734255,-87.719810299
2020-09-16 00:01:00 UTC,CRIMINAL DAMAGE,false,false,17,2020,41.96843559,-87.710228021
2022-11-26 01:00:00 UTC,BATTERY,false,false,24,2022,42.005898802,-87.661008594
2024-11-01 07:00:00 UTC,CRIMINAL DAMAGE,false,false,25,2024,41.902370457,-87.76565911
2024-07-06 01:00:00 UTC,THEFT,false,false,14,2024,41.930251159,-87.700434817
2022-02-15 15:30:00 UTC,CRIMINAL DAMAGE,false,false,10,2022,41.862249063,-87.694516299
2024-10-04 15:00:00 UTC,CRIMINAL DAMAGE,false,false,17,2024,41.986977711,-87.740720007
2023-03-04 20:14:00 UTC,WEAPONS VIOLATION,true,false,2,2023,41.786772202,-87.629070144
2022-11-01 07:50:00 UTC,THEFT,false,false,1,2022,41.880366516,-87.6243529
2022-08-25 17:00:00 UTC,CRIMINAL DAMAGE,false,false,12,2022,41.895700883,-87.690972853
2024-05-18 18:00:00 UTC,OTHER OFFENSE,false,false,25,2024,41.906593213,-87.758362638
2025-03-30 03:00:00 UTC,MOTOR VEHICLE THEFT,false,false,5,2025,41.682954328,-87.638897922
2020-11-30 11:30:00 UTC,THEFT,false,false,4,2020,41.728969698,-87.599793306
2021-05-14 23:00:00 UTC,BATTERY,false,false,5,2021,41.712456039,-87.620106677
2023-02-11 20:56:00 UTC,DECEPTIVE PRACTICE,false,false,18,2023,41.889369287,-87.634022523
2022-06-08 04:16:00 UTC,THEFT,false,false,3,2022,41.773405326,-87.625143469
2025-06-07 05:05:00 UTC,ASSAULT,false,false,10,2025,41.865790996,-87.719511791
2020-11-09 18:30:00 UTC,THEFT,false,false,12,2020,41.887367034,-87.649230166
2025-10-22 01:12:00 UTC,THEFT,false,false,16,2025,41.974861952,-87.890372151
2023-07-01 00:00:00 UTC,THEFT,false,false,15,2023,41.873855027,-87.762346249
2024-01-22 09:00:00 UTC,THEFT,false,false,1,2024,41.881994258,-87.629773427
2021-06-19 02:40:00 UTC,BATTERY,false,true,11,2021,41.899105026,-87.716739169
2020-12-11 08:00:00 UTC,DECEPTIVE PRACTICE,false,false,22,2020,41.694240131,-87.711955258
2023-08-02 13:30:00 UTC,THEFT,false,false,1,2023,41.880366516,-87.6243529
2020-06-25 19:34:00 UTC,WEAPONS VIOLATION,true,false,3,2020,41.776150283,-87.615522623
2021-09-15 11:08:00 UTC,THEFT,false,false,3,2021,41.770742819,-87.576424413
2021-12-04 16:00:00 UTC,OTHER OFFENSE,false,false,8,2021,41.789031014,-87.697330203
2024-04-27 19:00:00 UTC,THEFT,false,false,1,2024,41.87845992,-87.635210027
2020-02-11 20:00:00 UTC,BATTERY,false,false,6,2020,41.738810875,-87.647342965
2020-07-31 19:33:00 UTC,BATTERY,false,true,25,2020,41.930798472,-87.756399686
2021-07-03 10:50:00 UTC,OTHER OFFENSE,false,false,6,2021,41.737743319,-87.619409259
2022-04-09 09:00:00 UTC,THEFT,false,false,8,2022,41.796327144,-87.752601425
2024-09-24 01:44:00 UTC,CRIMINAL DAMAGE,false,false,16,2024,41.947885569,-87.803408555
2021-04-30 18:00:00 UTC,THEFT,false,false,8,2021,41.812909696,-87.723773239
2023-03-30 22:50:00 UTC,BATTERY,false,false,25,2023,41.905983031,-87.746777968
2023-07-31 09:00:00 UTC,DECEPTIVE PRACTICE,false,false,19,2023,41.937054218,-87.662279825
2021-06-13 20:40:00 UTC,ROBBERY,false,false,17,2021,41.967100909,-87.727994004
2022-07-19 05:01:00 UTC,ASSAULT,false,true,6,2022,41.733931965,-87.603327317
2022-08-15 11:00:00 UTC,THEFT,false,false,5,2022,41.690696677,-87.629071953
2023-03-18 22:15:00 UTC,MOTOR VEHICLE THEFT,false,false,5,2023,41.69902045,-87.626871965
2025-10-16 20:30:00 UTC,BURGLARY,false,false,22,2025,41.700607322,-87.645068672
2023-01-08 08:51:00 UTC,BATTERY,false,false,10,2023,41.842416891,-87.685314897
2022-04-09 01:20:00 UTC,CRIMINAL DAMAGE,false,false,10,2022,41.845762946,-87.714825668
2025-12-31 12:39:00 UTC,THEFT,false,false,22,2025,41.678427129,-87.680739677
2022-10-04 10:00:00 UTC,THEFT,false,false,22,2022,41.731327391,-87.651998432
2025-04-03 20:05:00 UTC,CRIMINAL TRESPASS,true,false,24,2025,42.009269306,-87.675326876
2024-03-20 17:00:00 UTC,DECEPTIVE PRACTICE,false,false,8,2024,41.782432777,-87.714235716
2023-07-19 11:50:00 UTC,BATTERY,false,true,15,2023,41.886065157,-87.756497517
2021-10-04 11:13:00 UTC,OTHER OFFENSE,false,false,18,2021,41.889551923,-87.626649565
2025-07-28 05:00:00 UTC,THEFT,false,false,12,2025,41.882219372,-87.677546419
2022-04-22 14:00:00 UTC,CRIMINAL DAMAGE,false,false,11,2022,41.878645771,-87.72067032
2020-03-24 11:15:00 UTC,BURGLARY,true,false,11,2020,41.893598492,-87.719003201
2024-07-01 19:55:00 UTC,CRIMINAL DAMAGE,false,false,24,2024,42.015253856,-87.679077521
2022-09-25 19:00:00 UTC,ASSAULT,false,false,2,2022,41.829651528,-87.614451899
2021-02-05 09:00:00 UTC,DECEPTIVE PRACTICE,false,false,9,2021,41.811720354,-87.639423641
2022-05-05 00:00:00 UTC,ASSAULT,true,false,8,2022,41.79798376,-87.723298581
2020-09-10 18:51:00 UTC,PUBLIC PEACE VIOLATION,true,false,1,2020,41.88586711,-87.633935855
2020-12-09 17:00:00 UTC,OTHER OFFENSE,false,true,11,2020,41.871781022,-87.713763476
2025-04-17 15:35:00 UTC,BATTERY,true,true,2,2025,41.793731105,-87.624065316
2023-08-04 06:35:00 UTC,BATTERY,true,false,14,2023,41.930896787,-87.697587655
2025-04-04 10:00:00 UTC,CRIMINAL SEXUAL ASSAULT,false,true,11,2025,41.867099694,-87.723574471
2022-11-06 17:30:00 UTC,MOTOR VEHICLE THEFT,false,false,17,2022,41.965035965,-87.710816371
2025-09-10 07:35:00 UTC,THEFT,false,false,1,2025,41.883216931,-87.628673023
2024-05-10 11:46:00 UTC,OTHER OFFENSE,false,false,19,2024,41.928943607,-87.657355962
2020-04-21 20:00:00 UTC,OFFENSE INVOLVING CHILDREN,false,true,17,2020,41.944661591,-87.719230019
2025-01-22 10:00:00 UTC,ASSAULT,false,false,3,2025,41.764168667,-87.564614589
2025-10-16 11:00:00 UTC,DECEPTIVE PRACTICE,false,false,14,2025,41.927054562,-87.714610662
2024-02-05 08:00:00 UTC,OTHER OFFENSE,false,false,11,2024,41.877454917,-87.69450809
2020-10-22 19:19:00 UTC,BATTERY,false,true,17,2020,41.967065999,-87.715771703
2025-08-27 13:56:00 UTC,ROBBERY,false,false,24,2025,42.008546574,-87.695567734
2022-08-27 11:00:00 UTC,THEFT,false,false,11,2022,41.880658696,-87.731311277
2023-08-04 20:21:00 UTC,THEFT,false,false,18,2023,41.90885825,-87.646656908
2023-10-01 09:00:00 UTC,MOTOR VEHICLE THEFT,false,false,4,2023,41.697240974,-87.525481764
2022-09-15 00:39:00 UTC,BATTERY,false,false,3,2022,41.773462142,-87.575967187
2024-06-17 01:00:00 UTC,THEFT,false,false,15,2024,41.894907524,-87.758768643
2025-03-17 16:12:00 UTC,WEAPONS VIOLATION,true,false,1,2025,41.867013845,-87.625822134
2024-02-05 15:45:00 UTC,THEFT,false,false,22,2024,41.691841305,-87.676858536
2022-08-22 06:00:00 UTC,SEX OFFENSE,false,false,15,2022,41.902259639,-87.75499998
2022-05-09 23:00:00 UTC,MOTOR VEHICLE THEFT,false,false,25,2022,41.922746962,-87.800713727
2022-10-03 15:45:00 UTC,ASSAULT,false,false,12,2022,41.883118037,-87.649077191
2024-09-08 16:25:00 UTC,THEFT,false,false,19,2024,41.965450838,-87.65333731
2021-12-22 15:00:00 UTC,OTHER OFFENSE,false,true,6,2021,41.748988689,-87.632653153
2024-04-02 16:37:00 UTC,ASSAULT,false,false,3,2024,41.765188376,-87.581859691
2022-11-14 14:45:00 UTC,CRIMINAL DAMAGE,false,false,3,2022,41.783340761,-87.605993706
2021-05-01 22:30:00 UTC,BATTERY,false,false,12,2021,41.856825461,-87.67014137
2022-08-15 20:00:00 UTC,DECEPTIVE PRACTICE,false,false,11,2022,41.884664353,-87.745430612
2023-11-04 16:00:00 UTC,ASSAULT,false,false,10,2023,41.861732631,-87.71040971
2022-08-30 06:30:00 UTC,THEFT,false,false,19,2022,41.955162499,-87.670648547
2021-09-17 12:05:00 UTC,THEFT,false,false,4,2021,41.746763764,-87.592943425
2021-12-22 21:00:00 UTC,MOTOR VEHICLE THEFT,false,false,6,2021,41.754358409,-87.675679464
2022-01-30 22:15:00 UTC,BATTERY,false,false,11,2022,41.876949072,-87.736685059
2024-03-17 12:23:00 UTC,CRIMINAL DAMAGE,false,false,7,2024,41.79132071,-87.660875731
2025-01-20 08:00:00 UTC,BATTERY,false,false,24,2025,42.008855312,-87.681163131
2024-11-23 09:58:00 UTC,BATTERY,true,true,4,2024,41.756370227,-87.583428579
2025-08-16 07:20:00 UTC,THEFT,false,false,24,2025,41.999957909,-87.666229059
2022-07-11 17:00:00 UTC,CRIMINAL DAMAGE,false,false,22,2022,41.708238862,-87.636798397
2020-07-02 16:05:00 UTC,CRIMINAL DAMAGE,false,false,20,2020,41.974145845,-87.656355981
2020-08-09 23:30:00 UTC,ROBBERY,false,false,8,2020,41.75097171,-87.682871235
2021-12-20 09:35:00 UTC,MOTOR VEHICLE THEFT,false,false,17,2021,41.967007451,-87.724332515
2024-06-07 12:00:00 UTC,BATTERY,false,false,24,2024,42.019529832,-87.689363741
2022-03-18 17:50:00 UTC,THEFT,true,false,18,2022,41.891694878,-87.626155832
2022-09-24 16:30:00 UTC,ROBBERY,false,true,15,2022,41.876512415,-87.74513447
2024-06-14 23:20:00 UTC,BATTERY,false,false,11,2024,41.883632804,-87.73066274
2022-11-13 09:00:00 UTC,BURGLARY,false,false,9,2022,41.842168933,-87.654269868
2022-03-26 14:15:00 UTC,CRIMINAL DAMAGE,false,false,25,2022,41.909664252,-87.742728815
2022-10-23 12:43:00 UTC,THEFT,false,false,14,2022,41.910352215,-87.685087464
2022-06-26 17:05:00 UTC,BATTERY,false,false,24,2022,41.991141887,-87.660299473
2022-10-19 13:09:00 UTC,BATTERY,false,true,3,2022,41.760142627,-87.562133631
2020-01-09 12:20:00 UTC,BURGLARY,false,false,12,2020,41.890476599,-87.653446283
2020-05-31 14:00:00 UTC,PUBLIC PEACE VIOLATION,false,false,2,2020,41.831676098,-87.616975751
2022-04-30 20:35:00 UTC,WEAPONS VIOLATION,true,false,25,2022,41.91888954,-87.766523166
2020-10-26 15:44:00 UTC,MOTOR VEHICLE THEFT,false,false,20,2020,41.969209738,-87.679199562
2025-10-14 12:19:00 UTC,THEFT,false,false,24,2025,41.991376844,-87.656853941
2020-12-30 15:00:00 UTC,BATTERY,false,false,4,2020,41.722356683,-87.584175858
2023-01-04 01:15:00 UTC,CRIMINAL DAMAGE,false,false,6,2023,41.73871957,-87.637634278
2024-04-07 16:00:00 UTC,BATTERY,false,false,9,2024,41.816879144,-87.695690072
2020-12-06 11:02:00 UTC,NARCOTICS,true,false,12,2020,41.883930672,-87.696364205
2020-08-08 18:00:00 UTC,THEFT,false,false,18,2020,41.894949856,-87.62353785
2020-02-18 08:30:00 UTC,CRIMINAL DAMAGE,false,false,25,2020,41.936505043,-87.784663017
2024-10-17 23:00:00 UTC,MOTOR VEHICLE THEFT,false,false,25,2024,41.919731262,-87.716845614
2023-04-05 06:30:00 UTC,CRIMINAL DAMAGE,false,false,2,2023,41.810573599,-87.622870818
2023-04-05 23:51:00 UTC,ROBBERY,false,false,25,2023,41.912241248,-87.765612069
2023-08-12 08:52:00 UTC,THEFT,false,false,17,2023,41.953536247,-87.737430789
2023-06-17 08:00:00 UTC,CRIMINAL DAMAGE,false,false,6,2023,41.726256437,-87.614257614
2023-09-09 07:30:00 UTC,THEFT,false,true,8,2023,41.775554714,-87.687656486
2025-08-02 23:08:00 UTC,BATTERY,false,true,6,2025,41.748370098,-87.621310708
2024-02-18 15:29:00 UTC,DECEPTIVE PRACTICE,false,false,18,2024,41.903996883,-87.643230238
2025-01-01 20:00:00 UTC,MOTOR VEHICLE THEFT,false,false,1,2025,41.858643312,-87.6239505
2022-02-14 03:30:00 UTC,THEFT,false,false,5,2022,41.688303084,-87.628984563
2022-12-03 09:00:00 UTC,CRIMINAL DAMAGE,false,false,25,2022,41.921778585,-87.804348502
2020-05-30 14:15:00 UTC,THEFT,false,true,22,2020,41.735119333,-87.64726867
2025-04-30 17:02:00 UTC,THEFT,false,false,25,2025,41.928587046,-87.762523583
2021-05-14 22:47:00 UTC,CRIMINAL DAMAGE,false,false,20,2021,41.990039812,-87.659082497
2021-10-27 17:00:00 UTC,THEFT,false,false,2,2021,41.821592114,-87.618489619
2025-07-13 11:43:00 UTC,ASSAULT,false,false,12,2025,41.877385446,-87.64956062
2025-11-06 09:00:00 UTC,CRIMINAL SEXUAL ASSAULT,false,false,11,2025,41.880586939,-87.706110174
2023-08-28 04:29:00 UTC,ROBBERY,false,false,14,2023,41.910465849,-87.67851383
2024-07-14 20:23:00 UTC,WEAPONS VIOLATION,true,false,12,2024,41.864273052,-87.660181581
2022-01-02 23:00:00 UTC,CRIMINAL DAMAGE,true,false,19,2022,41.933496458,-87.656921998
2024-08-13 07:40:00 UTC,CRIMINAL TRESPASS,false,false,1,2024,41.877805859,-87.624307765
2022-10-09 17:00:00 UTC,OTHER OFFENSE,false,false,19,2022,41.928293352,-87.640344588
2025-11-27 12:00:00 UTC,BURGLARY,false,false,25,2025,41.93239812,-87.750376489
2023-08-05 23:19:00 UTC,CRIMINAL DAMAGE,false,true,25,2023,41.909685245,-87.800304316
2020-11-01 19:17:00 UTC,WEAPONS VIOLATION,true,false,10,2020,41.865699714,-87.717838565
2020-06-12 15:05:00 UTC,ASSAULT,false,false,25,2020,41.909882217,-87.726635552
2025-10-24 13:39:00 UTC,BATTERY,false,true,5,2025,41.671641702,-87.642921313
2022-08-16 09:00:00 UTC,THEFT,false,false,6,2022,41.742430029,-87.641295102
2022-03-17 04:08:00 UTC,THEFT,false,false,17,2022,41.966159515,-87.732146933
2021-10-22 23:15:00 UTC,ASSAULT,false,true,5,2021,41.656818764,-87.614159613
2020-07-01 10:53:00 UTC,NARCOTICS,true,false,11,2020,41.879774837,-87.724504199
2023-10-03 20:00:00 UTC,THEFT,false,false,14,2023,41.921098715,-87.694407322
2022-11-14 20:00:00 UTC,CRIMINAL DAMAGE,false,false,12,2022,41.854910842,-87.676981217
2023-10-04 10:30:00 UTC,BATTERY,false,false,6,2023,41.748465764,-87.668894176
2023-10-20 10:28:00 UTC,GAMBLING,true,false,6,2023,41.750700724,-87.60522257
2024-12-27 10:24:00 UTC,DECEPTIVE PRACTICE,false,false,5,2024,41.673208125,-87.657597037
2024-03-13 12:00:00 UTC,THEFT,false,false,19,2024,41.92607694,-87.639133868
2021-08-29 01:30:00 UTC,BATTERY,false,true,8,2021,41.780372883,-87.695864879
2021-01-05 13:55:00 UTC,ROBBERY,false,true,2,2021,41.803391597,-87.621061298
2024-09-23 19:06:00 UTC,NARCOTICS,true,false,8,2024,41.779109695,-87.693743588
2024-06-22 14:00:00 UTC,MOTOR VEHICLE THEFT,false,false,24,2024,41.997604423,-87.667824504
2025-05-05 19:16:00 UTC,WEAPONS VIOLATION,true,false,3,2025,41.765477771,-87.624369255
2020-01-10 16:31:00 UTC,CRIMINAL DAMAGE,false,false,8,2020,41.790754583,-87.739927261
2023-08-03 07:00:00 UTC,MOTOR VEHICLE THEFT,false,false,24,2023,42.015429473,-87.679075721
2023-03-17 13:00:00 UTC,ASSAULT,false,false,6,2023,41.737211261,-87.659454644
2020-02-03 15:22:00 UTC,NARCOTICS,true,false,6,2020,41.736277427,-87.62510451
2025-06-13 21:29:00 UTC,BATTERY,false,true,15,2025,41.880972429,-87.763211943
2022-06-18 20:00:00 UTC,THEFT,false,false,24,2022,42.016388521,-87.674510147
2022-06-16 22:05:00 UTC,THEFT,true,false,20,2022,41.968886417,-87.668300012
2020-08-02 12:20:00 UTC,CRIMINAL DAMAGE,false,true,15,2020,41.901247662,-87.759505242
2024-05-21 06:11:00 UTC,BATTERY,false,false,9,2024,41.83893231,-87.665779349
2023-09-10 22:00:00 UTC,THEFT,false,true,10,2023,41.855810178,-87.72727167
2020-09-02 12:00:00 UTC,MOTOR VEHICLE THEFT,false,true,6,2020,41.752190674,-87.66243505
2024-02-16 13:10:00 UTC,THEFT,false,false,4,2024,41.726169296,-87.571353967
2024-09-16 02:00:00 UTC,THEFT,false,false,5,2024,41.710148922,-87.616275677
2021-02-05 19:00:00 UTC,CRIMINAL DAMAGE,false,false,6,2021,41.75343775,-87.647755293
2024-05-10 20:00:00 UTC,MOTOR VEHICLE THEFT,false,false,19,2024,41.968129952,-87.662799521
2022-05-11 21:30:00 UTC,MOTOR VEHICLE THEFT,false,false,10,2022,41.858740672,-87.733998407
2025-07-23 21:21:00 UTC,OTHER OFFENSE,false,false,25,2025,41.91024455,-87.739780733
2025-02-27 10:51:00 UTC,THEFT,false,true,2,2025,41.817893778,-87.623065054
2022-04-24 16:00:00 UTC,WEAPONS VIOLATION,true,false,4,2022,41.736422223,-87.588119633
2021-08-21 18:30:00 UTC,CRIMINAL DAMAGE,false,false,18,2021,41.889946527,-87.63688824
2025-08-05 21:00:00 UTC,MOTOR VEHICLE THEFT,false,false,4,2025,41.741974788,-87.560005978
2024-06-09 23:00:00 UTC,THEFT,false,false,22,2024,41.686200942,-87.653133746
2025-05-02 06:44:00 UTC,THEFT,false,false,12,2025,41.872034984,-87.683738094
2023-11-01 10:00:00 UTC,MOTOR VEHICLE THEFT,false,false,8,2023,41.780592853,-87.686124717
2020-05-21 17:00:00 UTC,THEFT,false,false,6,2020,41.746832535,-87.655209507
2025-10-30 20:30:00 UTC,BATTERY,false,false,10,2025,41.83971648,-87.724425338
2020-08-03 06:00:00 UTC,THEFT,false,false,19,2020,41.960993489,-87.667723957
2024-03-04 12:00:00 UTC,DECEPTIVE PRACTICE,false,false,10,2024,41.843454111,-87.711100837
2023-06-14 13:30:00 UTC,ROBBERY,false,false,25,2023,41.907939464,-87.731359945
2022-09-15 12:00:00 UTC,THEFT,false,false,14,2022,41.907287914,-87.715128521
2021-09-04 01:08:00 UTC,THEFT,false,false,14,2021,41.917656022,-87.688750258
2021-06-28 09:00:00 UTC,DECEPTIVE PRACTICE,false,false,5,2021,41.679701468,-87.635590702
2021-08-11 12:38:00 UTC,CRIMINAL TRESPASS,false,false,10,2021,41.863873951,-87.708032037
2022-09-14 00:31:00 UTC,BATTERY,false,false,11,2022,41.871054822,-87.696888584
