date,primary_type,arrest,domestic,district,year,latitude,longitude
2025-07-21 19:40:00 UTC,OTHER OFFENSE,false,false,19,2025,41.948677486,-87.646755398
2021-09-12 00:59:00 UTC,BATTERY,false,true,5,2021,41.677275095,-87.62387392
2025-03-22 01:00:00 UTC,CRIMINAL DAMAGE,false,false,16,2025,41.987572467,-87.822195516
2024-02-29 16:50:00 UTC,BURGLARY,false,false,22,2024,41.690155989,-87.636264911
2023-08-05 12:00:00 UTC,DECEPTIVE PRACTICE,false,false,22,2023,41.715075723,-87.674622332
2020-06-08 10:30:00 UTC,OTHER OFFENSE,false,true,6,2020,41.750383601,-87.61369157
2021-08-13 12:30:00 UTC,BATTERY,false,false,12,2021,41.90269612,-87.673579053
2020-01-12 13:38:00 UTC,DECEPTIVE PRACTICE,false,false,25,2020,41.909921897,-87.723247929
2025-05-20 22:30:00 UTC,MOTOR VEHICLE THEFT,false,false,24,2025,41.991723257,-87.66823523
2025-12-22 13:00:00 UTC,CRIMINAL TRESPASS,false,true,15,2025,41.894027919,-87.749234345
2023-09-13 09:17:00 UTC,CRIMINAL TRESPASS,false,false,8,2023,41.771389725,-87.683427501
2023-07-09 22:30:00 UTC,BATTERY,false,true,8,2023,41.778412025,-87.692155686
2020-02-01 05:00:00 UTC,ASSAULT,false,true,10,2020,41.851065144,-87.711320715
2021-03-21 19:03:00 UTC,BATTERY,false,true,24,2021,42.019371503,-87.671181992
2024-10-18 08:31:00 UTC,THEFT,false,false,14,2024,41.904947751,-87.680539224
2023-06-30 00:00:00 UTC,MOTOR VEHICLE THEFT,false,false,2,2023,41.792174817,-87.624020134
2025-12-31 14:00:00 UTC,MOTOR VEHICLE THEFT,false,false,12,2025,41.888600534,-87.652224845
2020-01-13 18:34:00 UTC,NARCOTICS,true,false,11,2020,41.879661866,-87.733806626
2020-05-08 03:05:00 UTC,ASSAULT,true,false,9,2020,41.823628586,-87.632779182
2025-07-23 02:00:00 UTC,CRIMINAL DAMAGE,false,false,24,2025,41.995478103,-87.686137239
2024-08-31 12:50:00 UTC,BATTERY,false,false,25,2024,41.920137482,-87.726648649
2020-06-07 14:30:00 UTC,CRIMINAL DAMAGE,false,true,5,2020,41.694148281,-87.623150288
2024-11-12 04:57:00 UTC,MOTOR VEHICLE THEFT,false,false,10,2024,41.849991763,-87.671959056
2023-06-14 04:00:00 UTC,THEFT,false,false,8,2023,41.778531963,-87.679835753
2020-09-05 04:00:00 UTC,OTHER OFFENSE,false,false,15,2020,41.887888334,-87.770524924
2024-06-04 15:00:00 UTC,OTHER OFFENSE,false,true,9,2024,41.833382135,-87.643732453
2023-11-08 05:00:00 UTC,MOTOR VEHICLE THEFT,false,false,8,2023,41.782153386,-87.703227906
2023-07-22 13:21:00 UTC,BATTERY,false,true,25,2023,41.907587857,-87.764117705
2022-12-27 22:04:00 UTC,MOTOR VEHICLE THEFT,false,false,19,2022,41.959800643,-87.682718777
2021-07-28 05:00:00 UTC,MOTOR VEHICLE THEFT,false,false,5,2021,41.710704559,-87.632497724
2020-11-08 17:30:00 UTC,CRIMINAL DAMAGE,false,true,22,2020,41.712222382,-87.6356896
2022-03-06 21:10:00 UTC,BATTERY,true,false,14,2022,41.922564008,-87.697350698
2022-08-01 12:15:00 UTC,THEFT,false,false,8,2022,41.742267488,-87.702192623
2023-06-18 22:00:00 UTC,MOTOR VEHICLE THEFT,false,false,8,2023,41.768997279,-87.726172298
2020-07-02 17:00:00 UTC,THEFT,false,false,9,2020,41.822860928,-87.690633793
2024-07-08 02:18:00 UTC,WEAPONS VIOLATION,false,false,5,2024,41.699404928,-87.612334124
2021-07-04 15:00:00 UTC,BATTERY,false,false,20,2021,41.977094683,-87.6598884
2022-05-25 03:30:00 UTC,CRIMINAL DAMAGE,false,false,16,2022,41.97584897,-87.748012884
2021-10-18 17:55:00 UTC,CRIMINAL DAMAGE,false,false,6,2021,41.75339121,-87.657035207
2022-03-25 13:18:00 UTC,BATTERY,false,true,15,2022,41.88281685,-87.766596053
2022-08-12 17:45:00 UTC,ASSAULT,false,true,6,2022,41.746299024,-87.628127486
2024-02-25 14:02:00 UTC,WEAPONS VIOLATION,true,false,2,2024,41.809160622,-87.630956102
2022-12-05 20:43:00 UTC,ROBBERY,false,false,12,2022,41.870900122,-87.684931829
2021-03-31 09:00:00 UTC,BURGLARY,false,false,15,2021,41.879336781,-87.758243504
2025-04-07 07:12:00 UTC,ASSAULT,false,false,15,2025,41.865541907,-87.768294247
2020-02-20 14:20:00 UTC,WEAPONS VIOLATION,true,false,10,2020,41.860404221,-87.71037488
2023-02-17 16:30:00 UTC,THEFT,false,false,17,2023,41.958199076,-87.716721317
2021-09-11 15:00:00 UTC,CRIMINAL DAMAGE,false,false,14,2021,41.925468731,-87.712130867
2023-10-12 10:30:00 UTC,BATTERY,false,false,3,2023,41.768924366,-87.582853494
2025-12-01 11:30:00 UTC,DECEPTIVE PRACTICE,false,false,1,2025,41.86975858,-87.624121338
2021-05-29 01:18:00 UTC,BATTERY,false,false,3,2021,41.765387288,-87.599470263
2023-02-13 01:25:00 UTC,THEFT,false,true,2,2023,41.821626323,-87.604716779
2024-06-19 14:39:00 UTC,ASSAULT,false,false,6,2024,41.744314413,-87.665716022
2023-01-23 19:33:00 UTC,CRIMINAL DAMAGE,false,false,18,2023,41.925520602,-87.644725431
2025-06-29 11:40:00 UTC,THEFT,true,true,6,2025,41.754860757,-87.664767467
2023-08-27 00:31:00 UTC,WEAPONS VIOLATION,true,false,10,2023,41.859903508,-87.724986405
2024-04-16 00:30:00 UTC,THEFT,false,false,25,2024,41.929893779,-87.769843464
2025-12-13 22:14:00 UTC,THEFT,false,false,17,2025,41.946648722,-87.702084879
2025-07-07 15:00:00 UTC,DECEPTIVE PRACTICE,false,false,1,2025,41.881847601,-87.641772074
2024-05-29 00:00:00 UTC,CRIMINAL TRESPASS,false,false,17,2024,41.970163724,-87.718749784
2024-08-05 22:00:00 UTC,MOTOR VEHICLE THEFT,false,false,12,2024,41.89138477,-87.648797987
2023-06-29 03:12:00 UTC,CRIMINAL DAMAGE,false,false,7,2023,41.76247456,-87.675897154
2023-01-19 23:00:00 UTC,THEFT,false,false,19,2023,41.939183406,-87.658945897
2024-09-01 10:11:00 UTC,BATTERY,false,true,7,2024,41.777067859,-87.66292374
2020-10-11 10:00:00 UTC,BATTERY,false,true,15,2020,41.883459712,-87.755176895
2021-12-09 16:56:00 UTC,OTHER OFFENSE,false,true,3,2021,41.770944848,-87.588017121
2021-05-08 19:00:00 UTC,DECEPTIVE PRACTICE,false,false,25,2021,41.923619797,-87.792530495
2021-01-25 11:38:00 UTC,OTHER OFFENSE,false,true,8,2021,41.807018302,-87.722332579
2024-06-28 05:30:00 UTC,THEFT,false,false,22,2024,41.73546237,-87.643601182
2023-08-08 00:00:00 UTC,OTHER OFFENSE,false,false,25,2023,41.925046689,-87.756969638
2025-05-12 08:30:00 UTC,ASSAULT,false,false,17,2025,41.959921633,-87.715550235
2024-04-15 22:54:00 UTC,BATTERY,false,true,4,2024,41.665460908,-87.558049296
2022-10-31 16:00:00 UTC,THEFT,false,false,3,2022,41.776463414,-87.591802702
2023-04-14 16:00:00 UTC,THEFT,false,false,1,2023,41.881465939,-87.627752187
2022-12-08 15:27:00 UTC,CRIMINAL DAMAGE,false,false,15,2022,41.886152911,-87.771990771
2020-01-07 08:00:00 UTC,THEFT,false,false,14,2020,41.928429696,-87.701558955
2024-07-21 01:00:00 UTC,THEFT,false,false,19,2024,41.94670237,-87.656117076
2020-08-03 14:17:00 UTC,WEAPONS VIOLATION,true,false,6,2020,41.7311603,-87.605937867
2021-11-02 10:00:00 UTC,THEFT,false,false,4,2021,41.726323185,-87.55906907
2022-02-20 02:39:00 UTC,BATTERY,false,true,1,2022,41.885888079,-87.627942238
2020-07-09 14:50:00 UTC,BATTERY,false,true,2,2020,41.792043078,-87.624017919
2023-03-28 17:30:00 UTC,THEFT,false,false,18,2023,41.893842714,-87.62422959
2020-04-04 04:02:00 UTC,BATTERY,false,true,3,2020,41.760398662,-87.562255184
2023-10-08 15:30:00 UTC,ROBBERY,false,false,11,2023,41.898725946,-87.744376017
2024-05-13 00:00:00 UTC,THEFT,false,false,8,2024,41.74922201,-87.681140874
2021-09-24 01:20:00 UTC,ASSAULT,false,false,17,2021,41.975426457,-87.738421979
2024-08-04 17:00:00 UTC,ASSAULT,false,false,9,2024,41.838252952,-87.630561004
2024-04-25 13:15:00 UTC,ASSAULT,false,false,3,2024,41.78131246,-87.605950633
2020-01-05 18:55:00 UTC,BATTERY,false,true,4,2020,41.728301963,-87.546564033
2022-09-04 19:35:00 UTC,OBSCENITY,false,true,11,2022,41.872949416,-87.689203314
2025-01-05 09:20:00 UTC,BATTERY,false,true,5,2025,41.673483652,-87.628534878
2021-04-05 21:00:00 UTC,CRIMINAL DAMAGE,false,false,25,2021,41.933977656,-87.744239246
2024-08-21 20:08:00 UTC,BATTERY,false,true,6,2024,41.751201471,-87.670731314
2025-10-12 15:01:00 UTC,THEFT,false,false,1,2025,41.879381337,-87.634201201
2025-11-03 07:00:00 UTC,THEFT,false,false,9,2025,41.79411248,-87.701134176
2022-05-02 15:30:00 UTC,CRIMINAL DAMAGE,false,false,9,2022,41.824653769,-87.632136953
2021-12-02 16:15:00 UTC,THEFT,false,false,18,2021,41.908374097,-87.628796854
2020-07-10 06:13:00 UTC,ASSAULT,false,false,18,2020,41.903775756,-87.639324074
2022-10-08 09:00:00 UTC,OTHER OFFENSE,false,true,2,2022,41.815975231,-87.623016552
2020-01-24 12:44:00 UTC,OTHER OFFENSE,false,false,9,2020,41.82654238,-87.639913023
2023-04-25 05:05:00 UTC,THEFT,false,false,8,2023,41.744957186,-87.719978845
2024-10-16 07:26:00 UTC,BATTERY,false,false,10,2024,41.852191819,-87.674678252
2022-06-22 09:00:00 UTC,OTHER OFFENSE,false,true,19,2022,41.926224659,-87.64087409
2023-05-17 10:30:00 UTC,BURGLARY,false,false,5,2023,41.667846654,-87.634357203
2020-05-31 00:20:00 UTC,PUBLIC PEACE VIOLATION,false,false,2,2020,41.809305232,-87.606558389
2025-04-09 00:00:00 UTC,OFFENSE INVOLVING CHILDREN,false,true,16,2025,41.963032724,-87.777107506
2021-03-18 18:05:00 UTC,CRIMINAL DAMAGE,false,false,6,2021,41.749079333,-87.627287178
2023-10-26 18:14:00 UTC,ASSAULT,false,true,6,2023,41.742433955,-87.674166908
2024-01-28 10:00:00 UTC,OFFENSE INVOLVING CHILDREN,false,false,5,2024,41.691578454,-87.631453192
2023-12-25 17:20:00 UTC,THEFT,false,false,16,2023,41.989766023,-87.77751855
2020-08-22 07:20:00 UTC,THEFT,false,false,1,2020,41.878229908,-87.626766976
2021-10-13 22:30:00 UTC,CRIMINAL DAMAGE,false,false,2,2021,41.812362284,-87.619678046
2023-04-18 21:00:00 UTC,MOTOR VEHICLE THEFT,false,false,3,2023,41.767587038,-87.569812006
2021-01-04 17:00:00 UTC,THEFT,false,false,9,2021,41.813073727,-87.68945509
2021-01-12 09:30:00 UTC,THEFT,false,false,18,2021,41.891037284,-87.618343879
2024-03-21 00:30:00 UTC,MOTOR VEHICLE THEFT,false,false,15,2024,41.893343566,-87.750650957
2025-01-22 23:44:00 UTC,BATTERY,true,false,22,2025,41.735893258,-87.63904972
2024-06-07 00:58:00 UTC,THEFT,false,true,7,2024,41.762949843,-87.676947938
2023-03-23 10:25:00 UTC,ASSAULT,false,false,12,2023,41.884185797,-87.653740666
2024-02-22 00:00:00 UTC,BATTERY,false,false,6,2024,41.754805333,-87.670833516
2020-04-17 19:40:00 UTC,ASSAULT,false,false,6,2020,41.729973529,-87.602716366
2025-07-10 10:00:00 UTC,MOTOR VEHICLE THEFT,false,false,16,2025,41.977848233,-87.84646896
2025-08-06 11:00:00 UTC,THEFT,false,false,4,2025,41.754768591,-87.576055062
2023-01-03 14:16:00 UTC,THEFT,false,false,12,2023,41.88660302,-87.661592479
2020-08-29 01:26:00 UTC,WEAPONS VIOLATION,true,false,7,2020,41.760364943,-87.672202118
2022-05-31 17:00:00 UTC,THEFT,false,false,25,2022,41.909690217,-87.740843921
2021-11-02 18:00:00 UTC,BATTERY,false,true,19,2021,41.93237997,-87.670164111
2022-03-03 12:00:00 UTC,BATTERY,false,false,8,2022,41.771117937,-87.693185122
2024-03-17 22:41:00 UTC,BATTERY,true,true,7,2024,41.780649312,-87.660602263
2023-05-26 17:49:00 UTC,NARCOTICS,true,false,11,2023,41.877039505,-87.729311002
2021-03-25 12:50:00 UTC,DECEPTIVE PRACTICE,false,false,17,2021,41.940998493,-87.72033844
2022-05-15 18:00:00 UTC,THEFT,false,false,22,2022,41.701835955,-87.669180355
2022-05-11 18:43:00 UTC,BATTERY,false,false,25,2022,41.917467509,-87.75595394
2022-04-19 08:00:00 UTC,THEFT,false,false,9,2022,41.838982099,-87.646299864
2021-07-30 19:45:00 UTC,THEFT,false,false,1,2021,41.873192061,-87.62197216
2025-11-22 03:00:00 UTC,THEFT,false,false,6,2025,41.7505606,-87.649409369
2022-08-26 04:20:00 UTC,THEFT,false,false,14,2022,41.913422348,-87.680610857
2024-05-22 03:07:00 UTC,BATTERY,false,false,7,2024,41.761498486,-87.663697936
2023-02-20 11:55:00 UTC,THEFT,false,false,3,2023,41.775934913,-87.613120039
2021-06-24 20:35:00 UTC,CRIMINAL DAMAGE,false,false,5,2021,41.692534384,-87.609913783
2022-04-21 10:30:00 UTC,DECEPTIVE PRACTICE,false,false,18,2022,41.922713143,-87.6474564
2024-08-05 21:00:00 UTC,BATTERY,false,false,9,2024,41.820268113,-87.694170639
2022-09-21 12:15:00 UTC,DECEPTIVE PRACTICE,false,false,19,2022,41.956854765,-87.684906845
2022-07-26 11:00:00 UTC,THEFT,false,false,10,2022,41.845717329,-87.709941168
2025-06-11 16:00:00 UTC,BATTERY,false,false,2,2025,41.796214376,-87.582560866
2022-12-05 13:30:00 UTC,ASSAULT,false,true,18,2022,41.922697948,-87.644917462
2025-01-04 11:20:00 UTC,ASSAULT,false,true,11,2025,41.870771699,-87.721031898
2023-01-20 23:37:00 UTC,ASSAULT,false,false,25,2023,41.923878961,-87.756138663
2023-04-17 19:07:00 UTC,OTHER OFFENSE,false,false,1,2023,41.881484024,-87.637009521
2024-08-10 20:35:00 UTC,CRIMINAL DAMAGE,true,false,8,2024,41.779247348,-87.684037439
2023-11-19 01:08:00 UTC,MOTOR VEHICLE THEFT,false,false,6,2023,41.735963952,-87.651311917
2020-03-26 12:00:00 UTC,OFFENSE INVOLVING CHILDREN,true,true,7,2020,41.789883494,-87.653549546
2024-10-24 16:30:00 UTC,CRIMINAL TRESPASS,false,false,3,2024,41.775673048,-87.586294296
2024-07-05 13:00:00 UTC,DECEPTIVE PRACTICE,false,false,10,2024,41.854532623,-87.722332049
2022-08-01 10:20:00 UTC,CRIMINAL DAMAGE,false,true,2,2022,41.831063762,-87.621330678
2020-12-19 16:50:00 UTC,CRIMINAL DAMAGE,false,false,11,2020,41.890478932,-87.718610734
2025-07-16 11:30:00 UTC,THEFT,false,false,18,2025,41.9251405,-87.63585519
2025-01-27 12:46:00 UTC,THEFT,false,false,9,2025,41.83213331,-87.643701825
2025-11-17 12:00:00 UTC,BATTERY,false,true,3,2025,41.766161865,-87.562692028
2025-10-29 17:00:00 UTC,THEFT,false,false,1,2025,41.885702079,-87.642031644
2025-10-07 03:30:00 UTC,CRIMINAL DAMAGE,false,false,4,2025,41.660345425,-87.549547272
2020-05-04 16:27:00 UTC,BURGLARY,false,false,11,2020,41.898144958,-87.712741022
2025-06-17 18:17:00 UTC,THEFT,false,false,25,2025,41.935266188,-87.807871897
2022-04-12 06:30:00 UTC,BATTERY,false,false,8,2022,41.778253469,-87.700681358
2021-12-25 02:00:00 UTC,CRIMINAL DAMAGE,false,false,10,2021,41.841832911,-87.706176852
2022-01-25 08:50:00 UTC,BATTERY,false,true,10,2022,41.849222028,-87.69155551
2022-11-30 12:07:00 UTC,ASSAULT,true,false,19,2022,41.927828142,-87.658532658
2020-04-15 22:45:00 UTC,CRIMINAL DAMAGE,false,false,9,2020,41.802049517,-87.682560293
2025-10-13 16:20:00 UTC,BATTERY,false,false,20,2025,41.979649551,-87.680799226
2024-11-12 09:21:00 UTC,OTHER OFFENSE,false,true,5,2024,41.682500489,-87.656668814
2023-03-09 21:00:00 UTC,THEFT,false,false,12,2023,41.887268044,-87.653355439
2025-04-29 16:14:00 UTC,NARCOTICS,true,false,6,2025,41.736058434,-87.629661106
2020-10-29 08:12:00 UTC,CRIMINAL DAMAGE,true,false,11,2020,41.876860431,-87.725537965
2022-05-18 09:40:00 UTC,DECEPTIVE PRACTICE,false,false,1,2022,41.886039903,-87.624521539
2023-01-31 13:21:00 UTC,BATTERY,false,true,7,2023,41.765350628,-87.63497505
2021-03-30 22:00:00 UTC,THEFT,false,false,12,2021,41.886967795,-87.662495761
2024-10-29 15:00:00 UTC,THEFT,false,false,2,2024,41.808373256,-87.621189516
2020-11-09 09:00:00 UTC,DECEPTIVE PRACTICE,false,false,8,2020,41.742590271,-87.696531865
2022-11-14 19:23:00 UTC,THEFT,false,false,18,2022,41.891465732,-87.624153044
2024-12-25 20:56:00 UTC,BATTERY,false,true,4,2024,41.751202373,-87.554097638
2020-05-21 18:05:00 UTC,BATTERY,true,true,12,2020,41.866097286,-87.66006332
2025-11-29 01:30:00 UTC,ASSAULT,false,false,2,2025,41.81399709,-87.626207828
2025-04-07 09:30:00 UTC,SEX OFFENSE,true,false,19,2025,41.953480143,-87.688451919
2024-01-17 17:45:00 UTC,THEFT,false,false,12,2024,41.896570448,-87.667306121
2022-05-09 00:19:00 UTC,BATTERY,true,false,8,2022,41.808745513,-87.750526891
2022-12-01 02:00:00 UTC,MOTOR VEHICLE THEFT,false,false,12,2022,41.858335083,-87.640894842
2025-03-26 17:39:00 UTC,WEAPONS VIOLATION,false,false,3,2025,41.763980792,-87.566478882
2020-07-25 00:00:00 UTC,MOTOR VEHICLE THEFT,true,false,14,2020,41.914790533,-87.68427467
2024-12-26 20:58:00 UTC,CONCEALED CARRY LICENSE VIOLATION,true,false,11,2024,41.874916484,-87.735275635
2025-12-28 23:59:00 UTC,THEFT,false,false,4,2025,41.709247535,-87.537699169
2023-03-07 12:00:00 UTC,CRIMINAL DAMAGE,false,false,2,2023,41.814162811,-87.603994347
2025-10-24 10:30:00 UTC,THEFT,false,false,22,2025,41.722559211,-87.639599884
2020-12-21 10:20:00 UTC,NARCOTICS,true,false,11,2020,41.895476966,-87.71466578
2022-08-12 07:00:00 UTC,MOTOR VEHICLE THEFT,false,false,7,2022,41.781249994,-87.637512059
2022-12-14 20:00:00 UTC,MOTOR VEHICLE THEFT,false,false,1,2022,41.887872453,-87.619550708
2024-05-06 13:00:00 UTC,DECEPTIVE PRACTICE,false,false,4,2024,41.660430564,-87.550764877
2025-10-25 11:25:00 UTC,THEFT,false,false,15,2025,41.883127093,-87.764959151
2023-08-12 23:30:00 UTC,ROBBERY,false,false,9,2023,41.801355133,-87.645341277
2022-09-26 16:00:00 UTC,THEFT,false,false,25,2022,41.916081775,-87.735067816
2020-09-13 16:11:00 UTC,HOMICIDE,false,false,20,2020,41.973308003,-87.655280009
2024-06-26 18:24:00 UTC,THEFT,false,false,25,2024,41.909588772,-87.748894125
2020-08-21 12:30:00 UTC,DECEPTIVE PRACTICE,false,false,1,2020,41.884769738,-87.615751308
2024-11-16 19:03:00 UTC,CRIMINAL DAMAGE,false,true,20,2024,41.985322251,-87.669865064
2025-10-31 22:30:00 UTC,ASSAULT,false,true,2,2025,41.828762287,-87.614436164
2020-10-30 22:09:00 UTC,THEFT,false,false,6,2020,41.721895856,-87.613841024
2020-05-22 08:00:00 UTC,KIDNAPPING,true,true,7,2020,41.772038098,-87.676796636
2024-07-05 08:10:00 UTC,BATTERY,true,false,11,2024,41.8788547,-87.726943813
2025-04-12 10:50:00 UTC,THEFT,false,false,2,2025,41.794406612,-87.583931489
2024-10-28 21:30:00 UTC,THEFT,false,false,14,2024,41.903166488,-87.678566378
2021-01-21 16:37:00 UTC,DECEPTIVE PRACTICE,false,false,12,2021,41.857114547,-87.661802053
2024-06-24 01:59:00 UTC,WEAPONS VIOLATION,false,false,8,2024,41.76210704,-87.695407931
2024-02-13 03:00:00 UTC,CRIMINAL DAMAGE,false,false,2,2024,41.82265974,-87.615865557
2025-08-07 09:00:00 UTC,THEFT,false,false,20,2025,41.974145845,-87.656355981
2023-07-01 12:00:00 UTC,THEFT,false,false,17,2023,41.968248104,-87.747589731
2023-09-25 19:00:00 UTC,THEFT,false,false,2,2023,41.803391597,-87.621061298
2023-07-17 19:00:00 UTC,CRIMINAL DAMAGE,false,false,17,2023,41.965859163,-87.723071204
2022-12-26 05:31:00 UTC,THEFT,false,false,24,2022,42.005529707,-87.661711547
2022-04-23 17:08:00 UTC,BATTERY,false,false,11,2022,41.883972727,-87.717149093
2021-06-11 21:00:00 UTC,CRIMINAL DAMAGE,false,false,19,2021,41.963147421,-87.687861744
2024-01-14 21:50:00 UTC,CRIMINAL DAMAGE,false,false,3,2024,41.76916785,-87.566530745
2022-01-09 15:30:00 UTC,ROBBERY,false,false,4,2022,41.732712463,-87.575614429
2024-04-24 23:00:00 UTC,MOTOR VEHICLE THEFT,false,false,12,2024,41.885912148,-87.653314731
2024-11-29 16:25:00 UTC,THEFT,false,false,1,2024,41.881582612,-87.626197575
2025-11-16 10:30:00 UTC,BATTERY,true,true,4,2025,41.750602485,-87.589458168
2024-01-13 00:20:00 UTC,CRIMINAL DAMAGE,false,true,15,2024,41.883651857,-87.755186179
2022-07-04 09:13:00 UTC,ASSAULT,false,false,12,2022,41.858389699,-87.660705812
2024-05-20 13:00:00 UTC,THEFT,false,false,11,2024,41.872638404,-87.716530977
2025-12-03 18:08:00 UTC,DECEPTIVE PRACTICE,false,false,6,2025,41.735432271,-87.601471085
2020-09-12 17:46:00 UTC,THEFT,true,false,18,2020,41.897895128,-87.624096605
2024-08-04 08:30:00 UTC,THEFT,false,false,3,2024,41.774146678,-87.615478975
2024-12-16 08:30:00 UTC,THEFT,false,false,1,2024,41.878638996,-87.627691486
2020-11-17 16:00:00 UTC,CRIMINAL DAMAGE,false,false,11,2020,41.877969941,-87.726214111
2024-08-05 07:00:00 UTC,DECEPTIVE PRACTICE,false,false,5,2024,41.673394993,-87.636950906
2022-03-08 13:20:00 UTC,ROBBERY,false,false,14,2022,41.917980381,-87.697212498
2024-10-27 19:45:00 UTC,ASSAULT,false,true,11,2024,41.87703964,-87.729336704
2025-04-27 04:05:00 UTC,BATTERY,true,false,10,2025,41.865393661,-87.722709581
2022-09-30 04:25:00 UTC,BURGLARY,false,false,16,2022,41.985037122,-87.769508273
2021-11-18 02:23:00 UTC,CRIMINAL TRESPASS,false,false,19,2021,41.96538061,-87.659110921
2025-03-29 04:15:00 UTC,MOTOR VEHICLE THEFT,false,false,10,2025,41.850886529,-87.705225874
2021-01-03 13:23:00 UTC,BATTERY,false,true,7,2021,41.766435144,-87.635963997
2022-08-21 12:14:00 UTC,THEFT,false,false,5,2022,41.695982095,-87.596653142
